"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0046890";"GO:0046890";"regulation of lipid biosynthetic process";"2/19";"187/18888";0,0106951871657754;10,6321418519561;4,20044310285026;0,014925727978967;0,0455841140852766;0,0194779577581155;"APOE/C3";2
"GO:0033189";"GO:0033189";"response to vitamin A";"1/19";"15/18888";0,0666666666666667;66,2736842105263;8,02503867419389;0,0149886748009215;0,0455841140852766;0,0194779577581155;"DNMT3A";1
"GO:0045472";"GO:0045472";"response to ether";"1/19";"15/18888";0,0666666666666667;66,2736842105263;8,02503867419389;0,0149886748009215;0,0455841140852766;0,0194779577581155;"ITGAM";1
"GO:0060099";"GO:0060099";"regulation of phagocytosis, engulfment";"1/19";"15/18888";0,0666666666666667;66,2736842105263;8,02503867419389;0,0149886748009215;0,0455841140852766;0,0194779577581155;"C3";1
"GO:0070424";"GO:0070424";"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway";"1/19";"15/18888";0,0666666666666667;66,2736842105263;8,02503867419389;0,0149886748009215;0,0455841140852766;0,0194779577581155;"TLR4";1
"GO:0070863";"GO:0070863";"positive regulation of protein exit from endoplasmic reticulum";"1/19";"15/18888";0,0666666666666667;66,2736842105263;8,02503867419389;0,0149886748009215;0,0455841140852766;0,0194779577581155;"CD81";1
"GO:0090205";"GO:0090205";"positive regulation of cholesterol metabolic process";"1/19";"15/18888";0,0666666666666667;66,2736842105263;8,02503867419389;0,0149886748009215;0,0455841140852766;0,0194779577581155;"APOE";1
"GO:1905153";"GO:1905153";"regulation of membrane invagination";"1/19";"15/18888";0,0666666666666667;66,2736842105263;8,02503867419389;0,0149886748009215;0,0455841140852766;0,0194779577581155;"C3";1
"GO:2001138";"GO:2001138";"regulation of phospholipid transport";"1/19";"15/18888";0,0666666666666667;66,2736842105263;8,02503867419389;0,0149886748009215;0,0455841140852766;0,0194779577581155;"APOE";1
"GO:0017157";"GO:0017157";"regulation of exocytosis";"2/19";"188/18888";0,0106382978723404;10,5755879059351;4,18704296417204;0,0150772288722021;0,045735552877117;0,0195426671080634;"FCGR2B/ITGAM";2
"GO:0060759";"GO:0060759";"regulation of response to cytokine stimulus";"2/19";"189/18888";0,0105820105820106;10,5196324143693;4,17374333734265;0,0152294014660432;0,0460787018716178;0,0196892936632515;"IRAK1/TLR4";2
"GO:0001771";"GO:0001771";"immunological synapse formation";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"CD81";1
"GO:0002468";"GO:0002468";"dendritic cell antigen processing and presentation";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"FCGR2B";1
"GO:0002756";"GO:0002756";"MyD88-independent toll-like receptor signaling pathway";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"TLR4";1
"GO:0032048";"GO:0032048";"cardiolipin metabolic process";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"MECP2";1
"GO:0034374";"GO:0034374";"low-density lipoprotein particle remodeling";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"APOE";1
"GO:0035641";"GO:0035641";"locomotory exploration behavior";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"APOE";1
"GO:0044065";"GO:0044065";"regulation of respiratory system process";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"MECP2";1
"GO:0048712";"GO:0048712";"negative regulation of astrocyte differentiation";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"MECP2";1
"GO:0051044";"GO:0051044";"positive regulation of membrane protein ectodomain proteolysis";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"APOE";1
"GO:0051770";"GO:0051770";"positive regulation of nitric-oxide synthase biosynthetic process";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"TLR4";1
"GO:1903798";"GO:1903798";"regulation of miRNA processing";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"MECP2";1
"GO:1903909";"GO:1903909";"regulation of receptor clustering";"1/19";"16/18888";0,0625;62,1315789473684;7,7624799060018;0,0159803144543302;0,0468494920385638;0,0200186500325353;"CD81";1
"GO:0050777";"GO:0050777";"negative regulation of immune response";"2/19";"194/18888";0,0103092783505155;10,2485078676072;4,10870787568212;0,0160002926199502;0,0468494920385638;0,0200186500325353;"FCGR2B/CR2";2
"GO:0099173";"GO:0099173";"postsynapse organization";"2/19";"196/18888";0,0102040816326531;10,1439312567132;4,08335323157438;0,0163133037365919;0,0476477683395506;0,020359751145981;"APOE/FCGR2B";2
"GO:0031334";"GO:0031334";"positive regulation of protein-containing complex assembly";"2/19";"197/18888";0,0101522842639594;10,0924392198771;4,07081249941267;0,0164708013447037;0,0477942476840381;0,0204223413386746;"TLR4/MECP2";2
"GO:0002730";"GO:0002730";"regulation of dendritic cell cytokine production";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"TLR4";1
"GO:0008228";"GO:0008228";"opsonization";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"C4B";1
"GO:0030889";"GO:0030889";"negative regulation of B cell proliferation";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"FCGR2B";1
"GO:0032488";"GO:0032488";"Cdc42 protein signal transduction";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"APOE";1
"GO:0034134";"GO:0034134";"toll-like receptor 2 signaling pathway";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"IRAK1";1
"GO:0034375";"GO:0034375";"high-density lipoprotein particle remodeling";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"APOE";1
"GO:0036005";"GO:0036005";"response to macrophage colony-stimulating factor";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"TLR4";1
"GO:0043031";"GO:0043031";"negative regulation of macrophage activation";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"FCGR2B";1
"GO:0051000";"GO:0051000";"positive regulation of nitric-oxide synthase activity";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"APOE";1
"GO:0055089";"GO:0055089";"fatty acid homeostasis";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"APOE";1
"GO:0070920";"GO:0070920";"regulation of regulatory ncRNA processing";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"MECP2";1
"GO:0072578";"GO:0072578";"neurotransmitter-gated ion channel clustering";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"APOE";1
"GO:0090209";"GO:0090209";"negative regulation of triglyceride metabolic process";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"APOE";1
"GO:1905906";"GO:1905906";"regulation of amyloid fibril formation";"1/19";"17/18888";0,0588235294117647;58,4767801857585;7,52321170254048;0,0169710082878067;0,0477942476840381;0,0204223413386746;"APOE";1
"GO:0050728";"GO:0050728";"negative regulation of inflammatory response";"2/19";"201/18888";0,00995024875621891;9,89159465828751;4,02153396098189;0,0171073742054375;0,04806357514861;0,02053742417144;"APOE/FCGR2B";2
"GO:0007626";"GO:0007626";"locomotory behavior";"2/19";"202/18888";0,0099009900990099;9,84262636789995;4,00943000180423;0,0172681563518232;0,0484000581832575;0,020681202381606;"APOE/MECP2";2
"GO:0045732";"GO:0045732";"positive regulation of protein catabolic process";"2/19";"205/18888";0,00975609756097561;9,69858793324775;3,97361905953625;0,0177544149269065;0,0484981543272462;0,0207231185751569;"CD81/APOE";2
"GO:0002371";"GO:0002371";"dendritic cell cytokine production";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"TLR4";1
"GO:0002830";"GO:0002830";"positive regulation of type 2 immune response";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"CD81";1
"GO:0010544";"GO:0010544";"negative regulation of platelet activation";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"APOE";1
"GO:0032930";"GO:0032930";"positive regulation of superoxide anion generation";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"ITGAM";1
"GO:0034162";"GO:0034162";"toll-like receptor 9 signaling pathway";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"IRAK1";1
"GO:0034384";"GO:0034384";"high-density lipoprotein particle clearance";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"APOE";1
"GO:0035864";"GO:0035864";"response to potassium ion";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"MECP2";1
"GO:0042053";"GO:0042053";"regulation of dopamine metabolic process";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"ITGAM";1
"GO:0042069";"GO:0042069";"regulation of catecholamine metabolic process";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"ITGAM";1
"GO:0043117";"GO:0043117";"positive regulation of vascular permeability";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"APOE";1
"GO:0044030";"GO:0044030";"regulation of DNA methylation";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"MECP2";1
"GO:0045346";"GO:0045346";"regulation of MHC class II biosynthetic process";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"TLR4";1
"GO:0050862";"GO:0050862";"positive regulation of T cell receptor signaling pathway";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"CD81";1
"GO:0090713";"GO:0090713";"immunological memory process";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"CD81";1
"GO:0099638";"GO:0099638";"endosome to plasma membrane protein transport";"1/19";"18/18888";0,0555555555555556;55,2280701754386;7,30395855582629;0,0179607571533954;0,0484981543272462;0,0207231185751569;"SCARB2";1
"GO:0043123";"GO:0043123";"positive regulation of canonical NF-kappaB signal transduction";"2/19";"208/18888";0,00961538461538462;9,5587044534413;3,93853863150822;0,0182465138531075;0,0490452991951408;0,0209569119665232;"IRAK1/TLR4";2
"GO:0050851";"GO:0050851";"antigen receptor-mediated signaling pathway";"2/19";"208/18888";0,00961538461538462;9,5587044534413;3,93853863150822;0,0182465138531075;0,0490452991951408;0,0209569119665232;"CD81/FCGR2B";2
"GO:0002283";"GO:0002283";"neutrophil activation involved in immune response";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"ITGAM";1
"GO:0010968";"GO:0010968";"regulation of microtubule nucleation";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"MECP2";1
"GO:0031053";"GO:0031053";"primary miRNA processing";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"MECP2";1
"GO:0035743";"GO:0035743";"CD4-positive, alpha-beta T cell cytokine production";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"CD81";1
"GO:0043045";"GO:0043045";"post-fertilization epigenetic regulation of gene expression";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"DNMT3A";1
"GO:0045342";"GO:0045342";"MHC class II biosynthetic process";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"TLR4";1
"GO:0050884";"GO:0050884";"neuromuscular process controlling posture";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"MECP2";1
"GO:0070431";"GO:0070431";"nucleotide-binding oligomerization domain containing 2 signaling pathway";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"TLR4";1
"GO:0098543";"GO:0098543";"detection of other organism";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"TLR4";1
"GO:1902931";"GO:1902931";"negative regulation of alcohol biosynthetic process";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"APOE";1
"GO:1903428";"GO:1903428";"positive regulation of reactive oxygen species biosynthetic process";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"TLR4";1
"GO:1905038";"GO:1905038";"regulation of membrane lipid metabolic process";"1/19";"19/18888";0,0526315789473684;52,3213296398892;7,1020562262089;0,0189495619024198;0,0495797850218523;0,0211852961868575;"SCARB2";1
