"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0032673";"regulation of interleukin-4 production";"4/190";"35/18888";0,114285714285714;11,3612030075188;6,18464369245222;0,000406980118940484;0,00498536683764262;0,0035600270845471;"FOXP3/GATA3/HLA-DRB1/TNFSF4";4
"GO:0048333";"mesodermal cell differentiation";"4/190";"35/18888";0,114285714285714;11,3612030075188;6,18464369245222;0,000406980118940484;0,00498536683764262;0,0035600270845471;"PAX2/ITGA3/FOXC2/ITGB4";4
"GO:0070293";"renal absorption";"4/190";"35/18888";0,114285714285714;11,3612030075188;6,18464369245222;0,000406980118940484;0,00498536683764262;0,0035600270845471;"KIRREL1/SLC12A3/CLCNKB/UMOD";4
"GO:0001787";"natural killer cell proliferation";"3/190";"15/18888";0,2;19,8821052631579;7,37456294531717;0,000417009786789539;0,00498536683764262;0,0035600270845471;"EMP2/PTPN22/IL23R";3
"GO:0002430";"complement receptor mediated signaling pathway";"3/190";"15/18888";0,2;19,8821052631579;7,37456294531717;0,000417009786789539;0,00498536683764262;0,0035600270845471;"C3/CR2/ITGAM";3
"GO:0002713";"negative regulation of B cell mediated immunity";"3/190";"15/18888";0,2;19,8821052631579;7,37456294531717;0,000417009786789539;0,00498536683764262;0,0035600270845471;"FOXP3/FCGR2B/CR2";3
"GO:0002890";"negative regulation of immunoglobulin mediated immune response";"3/190";"15/18888";0,2;19,8821052631579;7,37456294531717;0,000417009786789539;0,00498536683764262;0,0035600270845471;"FOXP3/FCGR2B/CR2";3
"GO:0070424";"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway";"3/190";"15/18888";0,2;19,8821052631579;7,37456294531717;0,000417009786789539;0,00498536683764262;0,0035600270845471;"PTPN22/TLR4/TNFAIP3";3
"GO:0072176";"nephric duct development";"3/190";"15/18888";0,2;19,8821052631579;7,37456294531717;0,000417009786789539;0,00498536683764262;0,0035600270845471;"PAX2/HNF1B/GATA3";3
"GO:2001138";"regulation of phospholipid transport";"3/190";"15/18888";0,2;19,8821052631579;7,37456294531717;0,000417009786789539;0,00498536683764262;0,0035600270845471;"APOE/FASLG/PRKCD";3
"GO:0002702";"positive regulation of production of molecular mediator of immune response";"7/190";"134/18888";0,0522388059701493;5,19308719560094;4,91020981354907;0,00041801894136677;0,00498536683764262;0,0035600270845471;"IL10/TLR4/CD81/GATA3/IRF5/TNFSF4/TLR7";7
"GO:0043405";"regulation of MAP kinase activity";"7/190";"134/18888";0,0522388059701493;5,19308719560094;4,91020981354907;0,00041801894136677;0,00498536683764262;0,0035600270845471;"APOE/SPRY2/PTPN22/TLR4/PRKCD/NF1/IRAK1";7
"GO:0010631";"epithelial cell migration";"12/190";"375/18888";0,032;3,18113684210526;4,30051889154368;0,000430479855538317;0,00511680737987685;0,00365388815948911;"APOE/SOX18/ITGA3/EMP2/DAAM2/ANLN/FOXC2/KANK2/GATA3/NF1/ETS1/MECP2";12
"GO:0071695";"anatomical structure maturation";"10/190";"271/18888";0,03690036900369;3,66828510390367;4,45987555525832;0,000433164501293602;0,00513155545865821;0,00366441969339956;"SOX18/C1QA/C3/PAX2/REN/GATA3/RET/EPAS1/NF1/MECP2";10
"GO:0048659";"smooth muscle cell proliferation";"8/190";"178/18888";0,0449438202247191;4,46788882318155;4,68596441571581;0,000450120370533916;0,00531471028862969;0,00379520969874898;"APOE/IL12A/IL10/TLR4/MYOCD/NF1/IRAK1/TNFAIP3";8
"GO:0006639";"acylglycerol metabolic process";"7/190";"136/18888";0,0514705882352941;5,11671826625387;4,85688159875314;0,000457056718967474;0,00536098871026535;0,00382825690265965;"APOE/DGKE/C3/PLCE1/G6PC1/LPIN2/AVIL";7
"GO:0030833";"regulation of actin filament polymerization";"7/190";"136/18888";0,0514705882352941;5,11671826625387;4,85688159875314;0,000457056718967474;0,00536098871026535;0,00382825690265965;"KIRREL1/DAAM2/NPHS1/AVIL/PRKCD/ARPC5/KANK2";7
"GO:0090132";"epithelium migration";"12/190";"378/18888";0,0317460317460317;3,15588972431078;4,26805439749544;0,000462148791611529;0,00540288422824794;0,00385817429562118;"APOE/SOX18/ITGA3/EMP2/DAAM2/ANLN/FOXC2/KANK2/GATA3/NF1/ETS1/MECP2";12
"GO:0060993";"kidney morphogenesis";"6/190";"98/18888";0,0612244897959184;6,08635875402793;5,08882304785556;0,000468161361772763;0,00545523108111606;0,00389555493782271;"PAX2/WT1/LAMA5/HNF1B/NPHP3/GATA3";6
"GO:0006638";"neutral lipid metabolic process";"7/190";"137/18888";0,0510948905109489;5,07936995774107;4,83060885149977;0,000477637656669228;0,00554746480981189;0,00396141861104063;"APOE/DGKE/C3/PLCE1/G6PC1/LPIN2/AVIL";7
"GO:0009451";"RNA modification";"8/190";"180/18888";0,0444444444444444;4,41824561403509;4,64500889593946;0,00048478907662182;0,00561218364271645;0,00400763402617935;"NOP10/TPRKB/WDR4/GON7/DKC1/ELP1/OSGEP/YRDC";8
"GO:0030225";"macrophage differentiation";"5/190";"65/18888";0,0769230769230769;7,64696356275304;5,41123342049869;0,00049504213821516;0,0057122719455087;0,00407910661393284;"TLR4/SOCS1/CASP10/GATA3/HLA-DRB1";5
"GO:0002504";"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II";"4/190";"37/18888";0,108108108108108;10,7470839260313;5,9823123358445;0,000505366730354099;0,00580318441579843;0,00414402678271777;"HLA-DPA1/HLA-DPB1/FCGR2B/HLA-DRB1";4
"GO:0002399";"MHC class II protein complex assembly";"3/190";"16/18888";0,1875;18,6394736842105;7,11536794732647;0,000509452317875383;0,00580318441579843;0,00414402678271777;"HLA-DPA1/HLA-DPB1/HLA-DRB1";3
"GO:0002503";"peptide antigen assembly with MHC class II protein complex";"3/190";"16/18888";0,1875;18,6394736842105;7,11536794732647;0,000509452317875383;0,00580318441579843;0,00414402678271777;"HLA-DPA1/HLA-DPB1/HLA-DRB1";3
"GO:0003096";"renal sodium ion transport";"3/190";"16/18888";0,1875;18,6394736842105;7,11536794732647;0,000509452317875383;0,00580318441579843;0,00414402678271777;"SLC12A3/CLCNKB/UMOD";3
"GO:0090130";"tissue migration";"12/190";"383/18888";0,031331592689295;3,11469011955476;4,21465753342777;0,000519298989663278;0,00588354370968843;0,0042014109777149;"APOE/SOX18/ITGA3/EMP2/DAAM2/ANLN/FOXC2/KANK2/GATA3/NF1/ETS1/MECP2";12
"GO:0006304";"DNA modification";"6/190";"100/18888";0,06;5,96463157894737;5,01773201026251;0,000521473345118699;0,00588354370968843;0,0042014109777149;"WT1/MTRR/GATA3/TREX1/DNMT3A/MECP2";6
"GO:0050764";"regulation of phagocytosis";"6/190";"100/18888";0,06;5,96463157894737;5,01773201026251;0,000521473345118699;0,00588354370968843;0,0042014109777149;"C3/PRTN3/C4A/FCGR2A/FCGR2B/C4B";6
"GO:0051223";"regulation of protein transport";"13/190";"440/18888";0,0295454545454545;2,93712918660287;4,14448899563538;0,000531474690991256;0,00597740839171812;0,00426843930706169;"APOE/CD2AP/GAPVD1/ACSL4/IL12A/TLR4/UBAC2/CD81/PRKCD/UMOD/NF1/HLA-DRB1/BLK";13
"GO:0097191";"extrinsic apoptotic signaling pathway";"9/190";"230/18888";0,0391304347826087;3,88997711670481;4,44515071488322;0,000549823432783917;0,00616426649878246;0,00440187380522007;"LMNA/IL12A/FAS/TLR4/FASLG/CASP10/RET/NF1/TNFAIP3";9
"GO:0002369";"T cell cytokine production";"4/190";"38/18888";0,105263157894737;10,4642659279778;5,88686082626337;0,000560414663924103;0,00624361666327982;0,00445853738564928;"FOXP3/CD81/GATA3/TNFSF4";4
"GO:0002724";"regulation of T cell cytokine production";"4/190";"38/18888";0,105263157894737;10,4642659279778;5,88686082626337;0,000560414663924103;0,00624361666327982;0,00445853738564928;"FOXP3/CD81/GATA3/TNFSF4";4
"GO:0060675";"ureteric bud morphogenesis";"5/190";"67/18888";0,0746268656716418;7,41869599371563;5,30546646482851;0,000569517127707495;0,00630549492795152;0,0045027243643311;"PAX2/WT1/LAMA5/HNF1B/GATA3";5
"GO:2000630";"positive regulation of miRNA metabolic process";"5/190";"67/18888";0,0746268656716418;7,41869599371563;5,30546646482851;0,000569517127707495;0,00630549492795152;0,0045027243643311;"WT1/IL10/MYOCD/GATA3/ETS1";5
"GO:0002833";"positive regulation of response to biotic stimulus";"12/190";"390/18888";0,0307692307692308;3,05878542510121;4,14134788427707;0,000609231173748213;0,00668855707940046;0,00477626725066923;"ZNFX1/PTPN22/IL12A/KLRC4/MEFV/TLR4/TREX1/IRAK1/HLA-DRB1/TNIP1/TNFAIP3/TLR7";12
"GO:0072171";"mesonephric tubule morphogenesis";"5/190";"68/18888";0,0735294117647059;7,30959752321981;5,25420504459568;0,000609761534531725;0,00668855707940046;0,00477626725066923;"PAX2/WT1/LAMA5/HNF1B/GATA3";5
"GO:0072577";"endothelial cell apoptotic process";"5/190";"68/18888";0,0735294117647059;7,30959752321981;5,25420504459568;0,000609761534531725;0,00668855707940046;0,00477626725066923;"COL4A3/IL10/FASLG/GATA3/TNFAIP3";5
"GO:0030889";"negative regulation of B cell proliferation";"3/190";"17/18888";0,176470588235294;17,5430340557276;6,87864473952887;0,000614054067608261;0,00671491740393772;0,00479509103482921;"CTLA4/IL10/FCGR2B";3
"GO:0030149";"sphingolipid catabolic process";"4/190";"39/18888";0,102564102564103;10,195951417004;5,79489441530671;0,000619591255090031;0,00675468503248457;0,00482348891192142;"SGPL1/SCARB2/GLA/PRKCD";4
"GO:1900180";"regulation of protein localization to nucleus";"7/190";"144/18888";0,0486111111111111;4,83245614035088;4,65358889626863;0,000643284388951452;0,00699153736493413;0,00499262405202624;"CD2AP/DKC1/LMNA/TRIM8/JAK1/PRKCD/NF1";7
"GO:0015980";"energy derivation by oxidation of organic compounds";"11/190";"338/18888";0,0325443786982249;3,2352538150109;4,17997756545894;0,000648194923805068;0,00702342914391223;0,00501539782186784;"G6PC1/TREX1/SDHD/SDHB/PLEC/MDH2/SDHA/SDHC/FH/SDHAF2/DLST";11
"GO:0001654";"eye development";"12/190";"393/18888";0,0305343511450382;3,03543591803937;4,11042997735502;0,000651597357122311;0,00703883588818448;0,00502639970571714;"WDR19/LAMB2/SPRY2/PAX2/WT1/JAG1/CRB2/FOXC2/FASLG/GATA3/RET/NF1";12
"GO:0051258";"protein polymerization";"10/190";"287/18888";0,0348432055749129;3,46378140473134;4,2397054752952;0,000676174535898303;0,00728219485025021;0,00520018119952411;"KIRREL1/INF2/DAAM2/NPHS1/WAS/AVIL/PRKCD/ARPC5/KANK2/MECP2";10
"GO:0001916";"positive regulation of T cell mediated cytotoxicity";"4/190";"40/18888";0,1;9,94105263157895;5,70619650444994;0,000683066617939016;0,00731210469926284;0,00522153968246978;"IL12A/HLA-B/IL23R/HLA-DRB1";4
"GO:0009595";"detection of biotic stimulus";"4/190";"40/18888";0,1;9,94105263157895;5,70619650444994;0,000683066617939016;0,00731210469926284;0,00522153968246978;"HLA-B/TLR4/HLA-DRB1/C4B";4
"GO:0010721";"negative regulation of cell development";"10/190";"288/18888";0,0347222222222222;3,45175438596491;4,22646664177742;0,000694494475171748;0,00741211220648766;0,00529295457448738;"DAAM2/CTLA4/TLR4/FOXP3/SOCS1/NF1/FCGR2B/SPP1/TNFSF4/MECP2";10
"GO:0097696";"receptor signaling pathway via STAT";"8/190";"191/18888";0,0418848167539267;4,16379167814825;4,42995497207294;0,00071629471393558;0,00762189045906303;0,00544275624109261;"IL12A/IL10/IL23R/STAT4/SOCS1/JAK1/RET/VHL";8
"GO:0002830";"positive regulation of type 2 immune response";"3/190";"18/18888";0,166666666666667;16,5684210526316;6,6612477121989;0,000731427973121676;0,00769081365820839;0,00549197397445145;"CD81/GATA3/TNFSF4";3
"GO:0006744";"ubiquinone biosynthetic process";"3/190";"18/18888";0,166666666666667;16,5684210526316;6,6612477121989;0,000731427973121676;0,00769081365820839;0,00549197397445145;"COQ6/COQ8B/COQ2";3
"GO:0006957";"complement activation, alternative pathway";"3/190";"18/18888";0,166666666666667;16,5684210526316;6,6612477121989;0,000731427973121676;0,00769081365820839;0,00549197397445145;"CFH/C3/CR2";3
"GO:1901663";"quinone biosynthetic process";"3/190";"18/18888";0,166666666666667;16,5684210526316;6,6612477121989;0,000731427973121676;0,00769081365820839;0,00549197397445145;"COQ6/COQ8B/COQ2";3
"GO:0048662";"negative regulation of smooth muscle cell proliferation";"5/190";"71/18888";0,0704225352112676;7,00074128984433;5,10645604812918;0,000743340067528712;0,0077930106194603;0,00556495234532441;"APOE/IL12A/IL10/MYOCD/TNFAIP3";5
"GO:0002478";"antigen processing and presentation of exogenous peptide antigen";"4/190";"41/18888";0,0975609756097561;9,69858793324775;5,62056900437461;0,000751011440903257;0,00783682911159312;0,00559624292511063;"HLA-DPA1/HLA-DPB1/FCGR2B/HLA-DRB1";4
"GO:0030100";"regulation of endocytosis";"10/190";"291/18888";0,0343642611683849;3,41616928920239;4,18709796153002;0,000751929861298046;0,00783682911159312;0,00559624292511063;"APOE/CD151/C3/ANKFY1/MAGI2/PRTN3/C4A/FCGR2A/FCGR2B/C4B";10
"GO:1903038";"negative regulation of leukocyte cell-cell adhesion";"7/190";"148/18888";0,0472972972972973;4,70184921763869;4,5574876722808;0,000756631191010484;0,00786276974517913;0,00561476700993006;"PTPN22/CTLA4/IL10/FOXP3/SOCS1/HLA-DRB1/TNFSF4";7
"GO:0043010";"camera-type eye development";"11/190";"346/18888";0,0317919075144509;3,16045025859446;4,08850700014675;0,000785389150935719;0,00813782228112404;0,0058111807362468;"WDR19/LAMB2/SPRY2/PAX2/WT1/JAG1/CRB2/FOXC2/GATA3/RET/NF1";11
"GO:0006406";"mRNA export from nucleus";"5/190";"72/18888";0,0694444444444444;6,90350877192983;5,05910300432141;0,000792379517576787;0,00813906591175694;0,00581206880705091;"NUP133/NUP160/NUP107/NUP85/NUP93";5
"GO:0030032";"lamellipodium assembly";"5/190";"72/18888";0,0694444444444444;6,90350877192983;5,05910300432141;0,000792379517576787;0,00813906591175694;0,00581206880705091;"PTPRO/PLCE1/NUP85/WAS/AVIL";5
"GO:0050766";"positive regulation of phagocytosis";"5/190";"72/18888";0,0694444444444444;6,90350877192983;5,05910300432141;0,000792379517576787;0,00813906591175694;0,00581206880705091;"C3/C4A/FCGR2A/FCGR2B/C4B";5
"GO:1902476";"chloride transmembrane transport";"6/190";"109/18888";0,055045871559633;5,47213906325447;4,72011989905353;0,000822338722157313;0,00836303770269965;0,00597200601285693;"SLC12A1/APOL1/CLCN5/SLC12A3/CLCNKB/BSND";6
"GO:0014044";"Schwann cell development";"4/190";"42/18888";0,0952380952380952;9,46766917293233;5,53783034547507;0,000823596847480269;0,00836303770269965;0,00597200601285693;"LAMB2/PLEC/ITGB4/NF1";4
"GO:0032735";"positive regulation of interleukin-12 production";"4/190";"42/18888";0,0952380952380952;9,46766917293233;5,53783034547507;0,000823596847480269;0,00836303770269965;0,00597200601285693;"IL23R/TLR4/IRF5/TNFSF4";4
"GO:0042092";"type 2 immune response";"4/190";"42/18888";0,0952380952380952;9,46766917293233;5,53783034547507;0,000823596847480269;0,00836303770269965;0,00597200601285693;"IL10/CD81/GATA3/TNFSF4";4
"GO:0032481";"positive regulation of type I interferon production";"5/190";"73/18888";0,0684931506849315;6,80894015861572;5,01264483423303;0,000843793120171641;0,00854370583786328;0,0061010202811031;"PTPN22/TLR4/IRAK1/IRF5/TLR7";5
"GO:0002283";"neutrophil activation involved in immune response";"3/190";"19/18888";0,157894736842105;15,6963988919668;6,46061709600846;0,000862165056391176;0,00858301011320515;0,0061290872798441;"DNASE1L3/DNASE1/ITGAM";3
"GO:0002544";"chronic inflammatory response";"3/190";"19/18888";0,157894736842105;15,6963988919668;6,46061709600846;0,000862165056391176;0,00858301011320515;0,0061290872798441;"IL10/FOXP3/TNFAIP3";3
"GO:0046931";"pore complex assembly";"3/190";"19/18888";0,157894736842105;15,6963988919668;6,46061709600846;0,000862165056391176;0,00858301011320515;0,0061290872798441;"NUP107/NUP93/NUP205";3
"GO:0060231";"mesenchymal to epithelial transition";"3/190";"19/18888";0,157894736842105;15,6963988919668;6,46061709600846;0,000862165056391176;0,00858301011320515;0,0061290872798441;"PAX2/WT1/GATA3";3
"GO:0070431";"nucleotide-binding oligomerization domain containing 2 signaling pathway";"3/190";"19/18888";0,157894736842105;15,6963988919668;6,46061709600846;0,000862165056391176;0,00858301011320515;0,0061290872798441;"PTPN22/TLR4/TNFAIP3";3
"GO:0098543";"detection of other organism";"3/190";"19/18888";0,157894736842105;15,6963988919668;6,46061709600846;0,000862165056391176;0,00858301011320515;0,0061290872798441;"HLA-B/TLR4/HLA-DRB1";3
"GO:0043368";"positive T cell selection";"4/190";"43/18888";0,0930232558139535;9,24749082007344;5,45781374388966;0,000900994261394581;0,0088978439191433;0,00635390862454595;"IL23R/FOXP3/JAK1/ZAP70";4
"GO:0046640";"regulation of alpha-beta T cell proliferation";"4/190";"43/18888";0,0930232558139535;9,24749082007344;5,45781374388966;0,000900994261394581;0,0088978439191433;0,00635390862454595;"FOXP3/CD81/ZAP70/TNFSF4";4
"GO:0002218";"activation of innate immune response";"10/190";"298/18888";0,0335570469798658;3,33592370187213;4,09720603182039;0,000901301016007763;0,0088978439191433;0,00635390862454595;"ZNFX1/PTPN22/KLRC4/MEFV/TLR4/TREX1/IRAK1/TNIP1/TNFAIP3/TLR7";10
"GO:0009060";"aerobic respiration";"8/190";"199/18888";0,0402010050251256;3,99640306797144;4,28345740073812;0,000935008262306447;0,00920503979013051;0,00657327575571029;"SDHD/SDHB/MDH2/SDHA/SDHC/FH/SDHAF2/DLST";8
"GO:0048863";"stem cell differentiation";"9/190";"248/18888";0,0362903225806452;3,60764006791171;4,16688241139816;0,000939589195541932;0,00922458563800008;0,00658723335403198;"FN1/SOX18/PAX2/JAG1/LAMA5/FOXC2/HNF1B/MYOCD/RET";9
"GO:0070482";"response to oxygen levels";"11/190";"354/18888";0,0310734463276836;3,08902765388046;3,99964967541652;0,000945900260899176;0,00926096288494676;0,00661321017551954;"LMNA/FAS/MYOCD/ADA/DNMT3A/SDHD/EPAS1/VHL/NF1/IRAK1/MECP2";11
"GO:0002637";"regulation of immunoglobulin production";"5/190";"75/18888";0,0666666666666667;6,62736842105263;4,92229531704892;0,000954029459622674;0,00928937177944927;0,00663349683388685;"IL10/FOXP3/TREX1/FCGR2B/TNFSF4";5
"GO:1902893";"regulation of miRNA transcription";"5/190";"75/18888";0,0666666666666667;6,62736842105263;4,92229531704892;0,000954029459622674;0,00928937177944927;0,00663349683388685;"WT1/IL10/MYOCD/GATA3/ETS1";5
"GO:0002643";"regulation of tolerance induction";"3/190";"20/18888";0,15;14,9115789473684;6,27464560444481;0,00100683488085638;0,00964498966728725;0,00688744190025459;"HLA-B/FOXP3/PDCD1";3
"GO:0002755";"MyD88-dependent toll-like receptor signaling pathway";"3/190";"20/18888";0,15;14,9115789473684;6,27464560444481;0,00100683488085638;0,00964498966728725;0,00688744190025459;"TLR4/IRAK1/TNIP1";3
"GO:0002902";"regulation of B cell apoptotic process";"3/190";"20/18888";0,15;14,9115789473684;6,27464560444481;0,00100683488085638;0,00964498966728725;0,00688744190025459;"IL10/ADA/PDCD1";3
"GO:0006743";"ubiquinone metabolic process";"3/190";"20/18888";0,15;14,9115789473684;6,27464560444481;0,00100683488085638;0,00964498966728725;0,00688744190025459;"COQ6/COQ8B/COQ2";3
"GO:0072079";"nephron tubule formation";"3/190";"20/18888";0,15;14,9115789473684;6,27464560444481;0,00100683488085638;0,00964498966728725;0,00688744190025459;"PAX2/HNF1B/GATA3";3
"GO:1900221";"regulation of amyloid-beta clearance";"3/190";"20/18888";0,15;14,9115789473684;6,27464560444481;0,00100683488085638;0,00964498966728725;0,00688744190025459;"APOE/IFNGR1/MYOCD";3
"GO:0001707";"mesoderm formation";"5/190";"76/18888";0,0657894736842105;6,54016620498615;4,87834844958821;0,00101299708092572;0,00965198827241293;0,00689243957136142;"PAX2/CRB2/ITGA3/FOXC2/ITGB4";5
"GO:0061614";"miRNA transcription";"5/190";"76/18888";0,0657894736842105;6,54016620498615;4,87834844958821;0,00101299708092572;0,00965198827241293;0,00689243957136142;"WT1/IL10/MYOCD/GATA3/ETS1";5
"GO:0033002";"muscle cell proliferation";"9/190";"251/18888";0,0358565737051793;3,56452086391277;4,12302347676848;0,00102229056257055;0,00971449374164633;0,00693707443388008;"APOE/FOXC2/IL12A/IL10/TLR4/MYOCD/NF1/IRAK1/TNFAIP3";9
"GO:0046466";"membrane lipid catabolic process";"4/190";"45/18888";0,0888888888888889;8,83649122807018;5,30534459377161;0,00107091152855328;0,0101493855266089;0,00724762861850372;"SGPL1/SCARB2/GLA/PRKCD";4
"GO:0072078";"nephron tubule morphogenesis";"5/190";"77/18888";0,0649350649350649;6,45522898154477;4,8351852572195;0,00107462856838712;0,0101575264150208;0,00725344198874957;"PAX2/WT1/LAMA5/HNF1B/GATA3";5
"GO:0032271";"regulation of protein polymerization";"8/190";"204/18888";0,0392156862745098;3,8984520123839;4,19572467390346;0,0010969000306587;0,0103405376895517;0,00738412948183196;"KIRREL1/DAAM2/NPHS1/AVIL/PRKCD/ARPC5/KANK2/MECP2";8
"GO:0048469";"cell maturation";"8/190";"205/18888";0,0390243902439024;3,8794351732991;4,17851188665414;0,00113181538629296;0,0106246670106209;0,00758702489784886;"SOX18/C1QA/C3/REN/GATA3/RET/EPAS1/MECP2";8
"GO:0071887";"leukocyte apoptotic process";"6/190";"116/18888";0,0517241379310345;5,14192377495463;4,51062307126541;0,00113727932685681;0,0106246670106209;0,00758702489784886;"FAS/IL10/FASLG/ADA/NF1/PDCD1";6
"GO:0032720";"negative regulation of tumor necrosis factor production";"5/190";"78/18888";0,0641025641025641;6,37246963562753;4,79278101295995;0,00113899778588818;0,0106246670106209;0,00758702489784886;"PTPN22/IL10/TLR4/FOXP3/TNFAIP3";5
"GO:0048332";"mesoderm morphogenesis";"5/190";"78/18888";0,0641025641025641;6,37246963562753;4,79278101295995;0,00113899778588818;0,0106246670106209;0,00758702489784886;"PAX2/CRB2/ITGA3/FOXC2/ITGB4";5
"GO:0002920";"regulation of humoral immune response";"4/190";"46/18888";0,0869565217391304;8,64439359267734;5,23261966270447;0,00116377457708689;0,0106950940729453;0,00763731653285287;"CFH/C3/FCGR2B/CR2";4
"GO:0046633";"alpha-beta T cell proliferation";"4/190";"46/18888";0,0869565217391304;8,64439359267734;5,23261966270447;0,00116377457708689;0,0106950940729453;0,00763731653285287;"FOXP3/CD81/ZAP70/TNFSF4";4
"GO:0048483";"autonomic nervous system development";"4/190";"46/18888";0,0869565217391304;8,64439359267734;5,23261966270447;0,00116377457708689;0,0106950940729453;0,00763731653285287;"FN1/GATA3/RET/NF1";4
"GO:0002396";"MHC protein complex assembly";"3/190";"21/18888";0,142857142857143;14,2015037593985;6,10158041365688;0,00116598600037882;0,0106950940729453;0,00763731653285287;"HLA-DPA1/HLA-DPB1/HLA-DRB1";3
"GO:0002501";"peptide antigen assembly with MHC protein complex";"3/190";"21/18888";0,142857142857143;14,2015037593985;6,10158041365688;0,00116598600037882;0,0106950940729453;0,00763731653285287;"HLA-DPA1/HLA-DPB1/HLA-DRB1";3
"GO:0006677";"glycosylceramide metabolic process";"3/190";"21/18888";0,142857142857143;14,2015037593985;6,10158041365688;0,00116598600037882;0,0106950940729453;0,00763731653285287;"SCARB2/GLA/PRKCD";3
"GO:0001763";"morphogenesis of a branching structure";"8/190";"206/18888";0,0388349514563107;3,86060296371998;4,1614072884866;0,00116761297138514;0,0106950940729453;0,00763731653285287;"SPRY2/PAX2/WT1/LAMA5/FOXC2/IL10/HNF1B/MECP2";8
"GO:0070227";"lymphocyte apoptotic process";"5/190";"79/18888";0,0632911392405063;6,29180546302465;4,75111207976627;0,0012061791160638;0,010991693791002;0,00784911700089024;"FAS/IL10/FASLG/ADA/PDCD1";5
"GO:0072088";"nephron epithelium morphogenesis";"5/190";"79/18888";0,0632911392405063;6,29180546302465;4,75111207976627;0,0012061791160638;0,010991693791002;0,00784911700089024;"PAX2/WT1/LAMA5/HNF1B/GATA3";5
"GO:0045089";"positive regulation of innate immune response";"11/190";"365/18888";0,0301369863013699;2,99593366979092;3,8814820866791;0,00121013315247476;0,0109995223117527;0,00785470731085382;"ZNFX1/PTPN22/IL12A/KLRC4/MEFV/TLR4/TREX1/IRAK1/TNIP1/TNFAIP3/TLR7";11
"GO:0002440";"production of molecular mediator of immune response";"10/190";"310/18888";0,032258064516129;3,20679117147708;3,94914716843721;0,00121369946184173;0,0110037956310855;0,00785775886815366;"IL10/TLR4/FOXP3/CD81/GATA3/TREX1/FCGR2B/IRF5/TNFSF4/TLR7";10
"GO:0006606";"protein import into nucleus";"7/190";"161/18888";0,0434782608695652;4,32219679633867;4,26741520981318;0,00123773533793883;0,0111364845342648;0,00795251139179353;"NUP133/NUP107/NUP85/NUP93/LMNA/PRKCD/NF1";7
"GO:0050657";"nucleic acid transport";"7/190";"161/18888";0,0434782608695652;4,32219679633867;4,26741520981318;0,00123773533793883;0,0111364845342648;0,00795251139179353;"NUP133/NUP160/NUP107/NUP85/NUP37/NUP93/NUP205";7
"GO:0050658";"RNA transport";"7/190";"161/18888";0,0434782608695652;4,32219679633867;4,26741520981318;0,00123773533793883;0,0111364845342648;0,00795251139179353;"NUP133/NUP160/NUP107/NUP85/NUP37/NUP93/NUP205";7
"GO:1903829";"positive regulation of protein localization";"13/190";"483/18888";0,0269151138716356;2,6756456358287;3,76052557965731;0,00124846085633082;0,0112046209176761;0,00800116726372572;"CD2AP/DKC1/ITGA3/ACSL4/TLR4/TRIM8/CD81/JAK1/PRKCD/HLA-DRB1/UBE2L3/BLK/ITGAM";13
"GO:0006509";"membrane protein ectodomain proteolysis";"4/190";"47/18888";0,0851063829787234;8,46047032474804;5,16206981994643;0,00126213578342006;0,0112704285785802;0,00804816020583384;"APOE/PRTN3/IL10/ERAP1";4
"GO:0140894";"endolysosomal toll-like receptor signaling pathway";"4/190";"47/18888";0,0851063829787234;8,46047032474804;5,16206981994643;0,00126213578342006;0,0112704285785802;0,00804816020583384;"PTPN22/IRAK1/TNFAIP3/TLR7";4
"GO:0014032";"neural crest cell development";"5/190";"80/18888";0,0625;6,21315789473684;4,71015584931598;0,00127624743255207;0,0113394584382251;0,00809745410495535;"FN1/JAG1/LAMA5/FOXC2/RET";5
"GO:1903556";"negative regulation of tumor necrosis factor superfamily cytokine production";"5/190";"80/18888";0,0625;6,21315789473684;4,71015584931598;0,00127624743255207;0,0113394584382251;0,00809745410495535;"PTPN22/IL10/TLR4/FOXP3/TNFAIP3";5
"GO:0001666";"response to hypoxia";"10/190";"313/18888";0,0319488817891374;3,17605515385909;3,91325698558213;0,00130424272053235;0,0115592983261146;0,00825444073816376;"LMNA/MYOCD/ADA/DNMT3A/SDHD/EPAS1/VHL/NF1/IRAK1/MECP2";10
"GO:0002753";"cytoplasmic pattern recognition receptor signaling pathway";"7/190";"163/18888";0,0429447852760736;4,26916370681304;4,22552106230703;0,00132923067159011;0,0117514572309235;0,00839166051113839;"PTPN22/MEFV/TLR4/TREX1/IRAK1/TNFAIP3/TLR7";7
"GO:0030449";"regulation of complement activation";"3/190";"22/18888";0,136363636363636;13,555980861244;5,93994991834285;0,00134014640064958;0,0117563067064825;0,00839512349889801;"CFH/C3/CR2";3
"GO:0097062";"dendritic spine maintenance";"3/190";"22/18888";0,136363636363636;13,555980861244;5,93994991834285;0,00134014640064958;0,0117563067064825;0,00839512349889801;"APOE/ITGA3/FCGR2B";3
